Time,event_id,event_type,abstract,safety,event_narrative
10/6/1994,529,Aeronautics Research,,FALSE," Although this fire happened some time ago, there were no personnel injuries, and damage was relatively minor, there were some significant lessons learned: 

      
        Sparks and hot chips generated during the cutting operations apparently came to rest in a hidden area, created a hot spot, and, approximately 90 minutes after cutting operations were completed, the hot spot ignited into a full fire. Fire watches normally cease one hour after cutting operations are ended. Under certain circumstances, such as those found in this situation, existing procedures may be inadequate to insure no fire hazard remains. Therefore, each job should be individually evaluated to make sure the fire watch surveillance period is sufficient.  

        Security measures should cover entry of emergency personnel to controlled/limited access areas. Unnecessary delays can significantly increase fire damage.  

        In this incident, use of material stored in ready access for the covering of electronic equipment in the event of fire prevents water damage. Readiness of this type of material could have benefit in other facilities should a fire occur.  

        Standpipe system bosses in the Building 1268A complex weren't long enough for the most effective use in fighting this fire. Subsequently, an additional 50' of hose has been added to each standpipe location.  
      "
10/5/1994,344,Aeronautics Research,,FALSE," Porous materials, such as wood, when in contact with solid propellants may absorb/acquire the hazardous properties exhibited by the solid propellant. "
9/29/1994,343,Aeronautics Research," Following the loss of the Mars Observer spacecraft, simulations showed that a postulated propellant breach would have caused angular accelerations that could have inhibited downlink and caused multi-axis gyro saturation. In this case, fault protection features of flight software would have inhibited all momentum unloading and prevented the stabilization of the spacecraft. 

     Ensure that fault protection takes proper action regardless of spacecraft state. Fault responses should not be allowed to interrupt critical activities.  
     ",TRUE, Inappropriate fault protection actions can be as hazardous as the failure the system was designed to protect against. 
8/25/1994,526,Aeronautics Research,,FALSE," In the magneto-optic imaging instrument, a distribution of strong magnetic field exists in between two conducting sheets, while no measurable field strength exists above the magnetic current sheet. "
8/25/1994,527,Aeronautics Research,,FALSE, A symmetrically smooth time base for celestial photography can now be produced for standard 60 Hz power. 
8/23/1994,523,Aeronautics Research,,FALSE," Model integrity criteria should be developed and appropriate publications updated to require design consideration of blade loss, encapsulating parts, accounting for dynamic loads and/or instabilities, and the identification of dynamic characteristics by analysis and/or tests. "
8/23/1994,524,Aeronautics Research,,FALSE," It is impossible to predict torque value on screws after repeated applications of ""a thread-locking compound"". "
8/23/1994,525,Aeronautics Research,,FALSE," There are two lessons learned as a result of this event: 

      
        Thoroughly inspect, prior to acceptance, work done by outside contractors.  

        Secure tubing in support channels by clamping on both sides of the fittings.  
      "
9/15/1993,306,Aeronautics Research," During installation of the Pressure Release Devices (PRD) to the Galileo's RTGs, the four screws anchoring each PRD failed to pull snug to the RTGs. A year later, a screw attaching a PRD to the Ulysses RTG seized and sheared. The problem was attributed to inexperience with the helicoil locking feature. Avoid use of helicoils, and provide detailed assembly procedures for locking devices. ",TRUE," Helicoil locking devices can cause problems in applications requiring repeated engagements of the locking feature.  

        Potential problems, associated with temporary screw insertions into helicoils, can be minimized if shorter lubricated screws are used to assure minimal penetration of the locking mechanism.  
      "
8/4/1993,320,Aeronautics Research,,FALSE," Training and mission simulation for crew and ground support personnel relating to on-orbit payload operation should be continued on future missions to enhance the efficiency of on-orbit operations. The training simulators and mission simulations should be of high fidelity. The number and duration of mission simulations should be based upon the length and complexity of the mission. A minimum of 2 simulations 3 to 4 weeks apart, one to include science team members, should be required. "
8/3/1993,317,Aeronautics Research,,FALSE, Sneak circuit analysis exposes problems that may escape detection during system testing. 
8/3/1993,316,Aeronautics Research,,FALSE, Frequent mating/demating of electrical connectors often result in bent pins. 
8/3/1993,313,Aeronautics Research,,FALSE, Splicing of electrical cables reduces the length and may increase the probability of cable malfunction. 
7/30/1993,444,Aeronautics Research,,FALSE, Differently keyed connector halves can be partially mated and cause arcing and short circuiting. 
7/29/1993,295,Aeronautics Research,,FALSE," Burrs left remaining during manufacturing processes can become loose particles, migrate into meshing machine parts, and cause operational failures to critical components (orbiter hydraulic pump). "
7/28/1993,334,Aeronautics Research,,FALSE, Small changes create large effects when a system is operating near a stability boundary and has a large energy source to feed the instability. 
7/26/1993,473,Aeronautics Research,,FALSE, Batteries stored on a charger can explode during use if overcharged. 
7/24/1993,15,Aeronautics Research,,FALSE, Failure to call out proper torque requirements for fittings with different sizes caused a hydraulic leak in a critical orbiter system. 
7/23/1993,294,Aeronautics Research,,FALSE," When studs sized to fit into tapped holes are difficult to install, the use of smaller sized studs in test facility assemblies can cause test rig failure. "
7/17/1993,240,Aeronautics Research,,FALSE, Maintenance programs that include disassembly and reassembly of test cell components require a check out procedure to establish work completion before initiating a test run. 
7/15/1993,291,Aeronautics Research,,FALSE, Design of dust covers for ventilation systems which do not require their removal before hardware installation can result in equipment damage due to interruption of critical cooling air. 
7/13/1993,286,Aeronautics Research," Contrary to design assumptions and the original flight plan, a decision was made to energize the Galileo Near Infrared Mapping Spectrometer (NIMS) cover heater prior to ejecting the covers. The cover failed to deploy until the heater was switched off. 

     The lesson offers recommendations that would deter untested flight sequences and incomplete reviews of mission operations flight rules.  
     ",TRUE,"Untested flight sequences frequently result in unexpected events.  

        Incomplete reviews of mission operations flight rules can cause problems.  

        Problems are created due to the loss of information in the transfer of responsibility from design to operations.  
      "
7/13/1993,289,Science," Although shuttle astronauts observed Magellan solar panel deployment, a microswitch failed to provide a &ldquo;panels-latched&rdquo; indication. Ensure that telemetry transducers measure the desired function-- not just a related function. Microswitch design should account for the need for overtravel in the actuation stroke. Perform a FMECA early in the spacecraft life cycle. ",TRUE," Microswitches on Magellan were mounted such that they would detect the position of the solar panels (as opposed to the status of the latching mechanism). As a result, they were just a position indicator and not a ""panels latched"" indicator.  

        A marginal microswitch actuation stroke plus zero-g effects can result in failure of the microswitch to close.  

        Failure Mode Effects and Criticality Analysis (FMECA) is a worthwhile activity and can result in problem workarounds being built into flight sequences ahead of time.  
      "
7/12/1993,283,Science," Magellan electronics bays ran 20 degrees C. hotter in flight than was anticipated. Contaminants were believed to have off-gassed in flight and accumulated on the thermal tiles, thus increasing solar absorptance. Evaluate vacuum outgassing procedures, and demonstrate system operation at temperatures beyond those expected in flight. For missions to inner planets, the spacecraft system thermal control design should minimize or avoid solar exposure on critical thermal control surfaces. ",TRUE,"Effects of contamination on critical thermal control surfaces can be more severe than previously assumed, resulting in higher than expected flight temperatures.  

        The Mariner 10 thermal control concept (a sun pointing spacecraft with a large sun blocking thermal shade) would result in fewer thermal issues than the transient attitude thermal design employed on Magellan.  
      "
7/12/1993,278,Science, Planning for the two-spacecraft Voyager mission did not consider the extra time needed to arrange for the allocation of Deep Space Network (DSN) coverage for the operation of both spacecraft. Lead times for project and institutional planning must be considered at the time the project mission operations plan is being developed. ,TRUE, Significant lead time is required for planning the allocation of Deep Space Network (DSN) facilities in support of spacecraft operations. 
7/12/1993,284,Science," Voyager 2 suffered two potentially mission-catastrophic in-flight faults that were recoverable due to the availability of spare spacecraft hardware that was used to test workaround solutions. Maintain a functionally identical, properly configured, test bed of spare spacecraft hardware and associated support equipment, enabling detailed analysis of in-flight faults and candidate corrective actions. ",TRUE, The availability of spare spacecraft hardware and associated ground support equipment can mean the difference between restoring a lost spacecraft capability or flying with a reduced or lost capability due to the inability to adequately correct a fault. 
7/9/1993,276,Science," Contractor proposals for digital processors were rejected for cost reasons in favor of upgrading a unit under development by JPL. However, the use of R&amp;D equipment resulted in unacceptable performance and reliability. 

     When funding constraints require consideration of trade-offs or use of R&amp;D equipment, evaluate the reliability and capability of the equipment.  
     ",TRUE, The Ground Data Processor is a key element in any end-to-end data system such as a Synthetic Aperture Radar system. 
7/8/1993,237,Science,,FALSE, Fail-safe position of control valves in supply lines must be set correctly to prevent damage to pressure vessels. 
7/1/1993,168,Science,,FALSE, Small amounts of hydrogen (0.027 lbs) and air (0.26 lbs) at 350 psia and an ignition source can cause detonation and damage in a confined area. 
6/30/1993,264,Science,,FALSE, Unauthorized modifications to a wet pipe fire suppression system without depressurization and safing caused damage to the system which led to a discharge of fluid and a close call for equipment damage. 
6/30/1993,265,Science,,FALSE, Dousing of a cotton hot tar mop with water is insufficient for preventing spontaneous ignition and fire. 
6/29/1993,263,Science,,FALSE, Emergency planning that does not include compatibility of extinguishants (including water) with hazardous materials can cause delays in fire fighting and additional losses. 
6/28/1993,262,Aeronautics Research," The magnitude of both the real-time cruise activities and the work required to perform advanced planning for future activities, such as encounter, landing site certification, test and training, and orbit insertion activities during the Viking mission were significantly underestimated and required an unplanned organizational change during the cruise operations. When spacecraft mission encounter and post-encounter planning are not completed prior to launch, separate organizations should be established for conducting the cruise activities and accomplishing the encounter planning. ",TRUE," When an organization conducts real-time operations and future planning concurrently, all resources tend to be used in support of real-time activities. "
6/21/1993,333,Aeronautics Research,,FALSE," If data receipt of diagnostic data is delayed because downlink channels are not available, the ability to determine recovery action is severely compromised. This reveals a lack of systems engineering and application FMEA. "
6/21/1993,228,Aeronautics Research,,FALSE," Vacuum chambers can inadvertently be overpressurized, causing damage to the furnace and injury to personnel. "
6/21/1993,226,Aeronautics Research,,FALSE, Nylon seats deteriorate when used in valves controlling oxygen gas systems and can cause fires. 
6/14/1993,211,Aeronautics Research,,FALSE, Electrical contactors on heater circuits can fuse shut unless a proper back-up design is incorporated. 
6/14/1993,330,Aeronautics Research,,FALSE, Voids in bond lines can result in debonding if a pressure differential is created between the void and the external environment. 
6/11/1993,329,Aeronautics Research,,FALSE," The potential exists for contamination on rocket motor case walls, which can interfere with bonding of insulation. "
5/24/1993,318,Aeronautics Research,,FALSE, Flight assignment of experiments without appropriate development maturity often results in severe impacts to the experiment and the integrated payload. 
4/15/1993,314,Aeronautics Research,,FALSE," Silicone, being colorless and fluidlike, can easily contaminate equipment if not subjected to thorough fabrication controls. Silicone contamination can interfere with bonding. "
3/8/1993,259,Aeronautics Research,,FALSE, Vacuum detection alarm systems are not sufficient for monitoring air-cooled flight or prototype equipment 
3/5/1993,1090,Aeronautics Research," An apparent momentary dropout of the Command Destruct Receiver initiated an abort during the launch of a Pegasus vehicle. 

     The lesson offers 10 recommendations (dealing mostly with mission rules, launch constraints, and communications) to prevent similar incidents in the future and improve overall range operations. ",FALSE," The Review Committee concluded that the primary cause for this incident was that the Range Safety abort was rescinded without on net authority and range awareness. The principal contributing factors to this incident were the off net communications; and confusion that resulted from having two separate operational nets, the lack of sufficiently detailed and attended prelaunch briefings, and the lengthy process of communicating with the B-52. 

     The Review Committee during its investigation has compiled a list of findings and conclusions. They have been grouped in the following categories: 

      
        Abort Process  

        Mission Rules  

        Communications  

        Launch Day Roles and Responsibilities  

        Mission Planning and Preparation  
      

     ABORT PROCESS 

     FINDINGS 

      
        An abort was initiated by the WFF/RSO, the abort was rescinded by the contractor TC without on net authority and range awareness.  

        The B-52 was required to reduce altitude just prior to the CDR dropout abort call.  

        WFF, Eastern Range (ER), Merritt Island Tracking Station (MILA) and Bermuda Tracking Station (BDA) responded in a manner which allowed continued flight of the Pegasus after launch  

        There was no procedure in the WFF/OSD or the Contractor Launch Checklist (LC) that detailed the procedure for rescinding an abort.  
      

     CONCLUSIONS 

     From the above findings, the Committee reached the following conclusions: 

      
        The contractor TC method of rescinding the abort was inadequate.  

        Fin battery actuation was a consideration in the decision to rescind the abort.  

        The altitude problem may have contributed to the confusion concerning the abort.  

        Capability to destruct the Pegasus was maintained throughout the flight.  

        Quick positive reaction by all supporting personnel allowed this flight to continue to a successful conclusion.  
      

     MISSION RULES 

     FINDINGS 

      
        An apparent dropout of a Flight Termination System (FTS) CDR occurred. This apparent dropout required an abort of the launch according to the mission rules.  

        Not all key personnel were aware of all mission rules. Additionally, in some cases, key personnel had different interpretations of mission rules.  
      

     CONCLUSIONS 

      
        There were misunderstandings among key personnel concerning the mission rules. Lack of awareness and misinterpretation of mission rules may have contributed to this incident.  

        The FTS CDR dropout mission rule produced a high risk of mission abort. The complex routing of the data stream (vehicle/aircraft to ground, ground to Time Division Multiple Access (TDMA) satellite, satellite to ground) and the amount of support equipment necessary to provide this data (decoms, bit syncs, cabling) produced a high probability of data loss not related to CDR health.  
      

     COMMUNICATIONS 

     FINDINGS 

      
        No single Intercom Channel (IC) was understood by all key participants as the primary launch net.  

        The WFF/RSO chain of communication to the B-52 required 3 intermediaries.  

        The configuration of communication equipment used by NASA 1 and the contractor TC was operationally awkward.  

        Formal intercom net protocol was not consistently used.  
      

     CONCLUSIONS 

      
        The lack of a single IC for all critical calls that was monitored by all key personnel contributed to confusion and to the range's lack of knowledge of impending launch.  

        The chain of communication between the WFF/RSO and the B-52 contained too many elements.  

        Improved intercom net discipline may have prevented misunderstandings leading to the unplanned launch.  

        The contractor TC had expected to receive Range abort calls from the WFF/RCO on IC 4. The fact that the abort was only transmitted on IC 1 by the WFF/TD and heard off net by the contractor TC caused the contractor TC to question the abort call and delayed the passing of the abort to the B-52.  
      

     LAUNCH DAY ROLES AND RESPONSIBILITIES 

     FINDINGS 

      
        There were no clear lines of authority and responsibility for launch decisions.  

        The OSC/TC rescinded the abort command without proper on net authority and range awareness.  
      

     CONCLUSIONS 

      
        The primary cause of this incident was that the OSC/TC rescinded the abort without on net authority and range awareness. The lack of clear lines of authority and responsibility contributed to his/her actions.  

        The limited abort scenarios exercised during the dress rehearsal were not sufficient to identify all authority and responsibility conflicts.  
      

     MISSION PLANNING AND PREPARATION 

     FINDINGS 

      
        No pre-launch briefing was held at which all key participants reviewed mission rules, constraints, and procedures.  

        The WFF/Operations and Safety Directive (OSD) and the Contractor's Launch Operations and Mission Constraints (LOMC) document contained conflicting information that was not completely integrated in the mission planning process.  

        A complete dress rehearsal was not conducted for this mission.  
      

     CONCLUSIONS 

      
        The pre-mission planning and preparation process was inadequate for a mission of the scope and complexity of the Pegasus / SCD-1 launch.  

        Conflicting Information in the various organizations' documentation may have contributed to this incident.  

        The lack of a pre-mission briefing attended by all organizations that reviewed roles, responsibilities, mission rules/constraints, IC assignments, and the launch decision process contributed to this incident.  
      "
1/27/1993,249,Aeronautics Research,,FALSE, Ruptured pressure vessels caused by overpressurization may produce projectiles and impact crew and/or rupture other pressure vessels. 
11/18/1992,220,Exploration Systems,,FALSE, The expansion of component overhaul and repair facilities at the launch site and in nearby areas has increased efficiency and saved money. 
11/18/1992,221,Exploration Systems,,FALSE, Delays in accomplishing failure analysis causes excessively slow turnaround times for many repairable components. 
11/18/1992,215,Exploration Systems,,FALSE," Inadequacies in the processing and inspection of o-rings for the SRM may affect sealing capabilities.  

        A lack of standardization in the SRM o-ring material formulations and processing may result in application problems.  
      "
11/18/1992,217,Exploration Systems," During propellant loading operations for the Galileo retro propulsion module prior to launch, an oxidizer loading flex line developed a small leak. The leak was caused by an electrostatic charge generated by the flow of the non-conductive oxidizer through the teflon flex line, discharging to the wire mesh covering. 

     Investigate the suitability of using flex lines not susceptible to this type of failure. Verify that electrostatic buildup can be controlled or contained. Consider using new flex lines when hazardous loading operations are performed. Determine maximum flow rates that will prevent electrostatic discharges.  
     ",TRUE," Even if a propellant loading flex line has successfully passed proof and leak tests, a leak can develop when oxidizer is flowing through it, as a result of electrostatic discharge through the wall of the line. "
11/17/1992,218,Exploration Systems,,FALSE, The mission control computer support system is out of date and does not meet current human interface system technology standards. 
11/17/1992,212,Exploration Systems,,FALSE, The current ad hoc approach of treating each computer upgrade as an independent action is proving to be unsatisfactory. 
11/16/1992,443,Exploration Systems,,FALSE, Personnel injury and hardware damage can result if inaccurate drawings are used for preparation of power switching instructions. 
11/13/1992,209,Exploration Systems,,FALSE," The SSME telemetry system provides only approximate time correlation between multiple data systems, resulting in timing uncertainties. "
11/13/1992,442,Exploration Systems,,FALSE, Research and/or operation engineers may overlook important test set-up operations unless they are included and emphasized in the pre-run checklist. 
11/13/1992,210,Exploration Systems,,FALSE, Injury from electrical shock and/or hardware damage can result if a circuit is energized while working on it. 
11/12/1992,1187,Exploration Systems,,FALSE," An SPC Investigation Team and an independent NASA Investigation Board were unable to determine the exact cause of the close call. The closest duplication of the event was obtained from the Malfunction Laboratory tests of the crane metadyne and the crane 4NCR relay contacts. A metadyne is an externally driven D.C. generator, which amplifies an operator initiated control signal to regulate trolley speed. When closed, the 4NCR relay contacts provide the control signal to the metadyne. 

     Other crane components that could have caused an increase in trolley speed were removed from crane #1 and tested in the Malfunction Laboratory. None exhibited abnormal results. The Board recognized that operator actions could have produced the observed segment motion. However, based on testimony of the two operators, the investigation board concluded that the operators most likely did not induce the rapid unexpected movement of the segment. 

     Metadyne output voltage changes with no change to the input voltage were observed on numerous occasions during crane tests as well as during Malfunction Laboratory testing. These output changes could be induced by misaligning brushes, lightly tapping the brushes, injecting cleaning stone silica or cleaning cloth fibers into the commutator/brush area, or elevating humidity and temperature. Further the crane metadynes are operated at 2 percent of output capacity, which exacerbates these output instabilities. Review of text books and technical papers, and conversations with technical experts indicate that metadyne systems are susceptible to erratic outputs. The voltage output changes observed in the lab were significant in magnitude and, based on analysis, were large enough to produce the maximum calculated trolley velocity. 

     On September 14, 1992, in VAB High Bay #2, crane #2 bridge (same design as crane #1) experienced erratic acceleration, other unexpected responses, and eventually stopped completely. Troubleshooting determined that the control voltage input to the metadyne system was zero. Relay contacts that provide this control voltage were cleaned and crane operations returned to normal. Additional Malfunction Laboratory tests were performed on the power supply relay contacts and potentiometers. The relay contacts should have a resistance in the milliohm range but laboratory measurements were unstable and in the range of 100 ohms to 3 gigaohms. High resistance of the power supply contacts on the night of the close call could have occurred and, after a few minutes, the high resistance could have returned to normal. This would result in a sudden increase of trolley speed from a reduced to a full FINE speed condition of approximately 25 feet per minute. This very closely duplicates the timing
    and speeds that occurred during the close call. 

     In summary, the exact cause of this crane close call is not known. The most likely causes were determined to be an erratic operation of the metadyne caused by cleaning material contamination of the brush/commutator area or an excessive resistance increase of the control system relay contacts that suddenly returned to its proper value. 

     The contributing cause to the close call was determined to be that metadyne output varies with constant input. 

     Because metadynes are susceptible to unexpected changes in output, careful consideration of design and operating controls is required. Proper relay contact selection is especially important in a low current control system. "
11/12/1992,206,Exploration Systems,,FALSE," With no PTA indicator to detect flight hardware anomalies, the IUS status will be uncertain and may result in undetected propellant leaks. "
11/12/1992,207,Exploration Systems,,FALSE," The organizational system of making, archiving, and reporting environmental conditions is disorganized and responsibilities are untraceable. "
11/10/1992,203,Exploration Systems,,FALSE, Failure to consider expected releases of fluids into the external environment as part of an integrated materials compatibility assessment led to leakage from system tubing. 
11/10/1992,208,Exploration Systems,,FALSE," Recent over-pressurization of a Solid Rocket Booster (SRB) hydraulic tank has been attributed to an improperly written Operational Maintenance Instruction (OMI).  

        The use of task teams at Kennedy Space Center appears to be working well.  
      "
10/23/1992,179,Exploration Systems,,FALSE, The full scale hot fire testing of the SRM's was performed with the motors in the horizontal position rather than in flight attitude. 
10/23/1992,180,Exploration Systems,,FALSE, Measurement of two used SRM case segments indicated tang and clevis sealing surfaces increased in diameter beyond design limits. 
10/23/1992,178,Exploration Systems,,FALSE, Mandatory inspection points were inadvertently eliminated during STS 51-L o-ring processing. 
10/22/1992,171,Exploration Systems,,FALSE," Space limitations inside the TSM preclude installation of OSHA required handrails, kickplates, and ladders. "
10/22/1992,170,Exploration Systems,,FALSE, Failure of one or more components (1S8-4S8) in the closed position would prevent the limit switches from stopping downward travel of the buckets. 
10/19/1992,500,Exploration Systems,,FALSE, Torque is not a sufficient measure to assure that joints are assembled with the proper preload. 
10/16/1992,167,Exploration Systems,,FALSE," Use of temporary platforms provides inadequate access to FRCS cavity for trunnion fitting maintenance, and may result in injury/damage. "
10/15/1992,162,Exploration Systems,,FALSE," A potential exists for a high pressure fluid leak, over-pressurization, improper stud tensioning, and/or flexhose rupture and whipping. "
10/13/1992,159,Exploration Systems,,FALSE, Use of the east swing platform hoist trolley for lifting LRU's provides inadequate clearance/may result in flight hardware damage/personnel injury. 
10/9/1992,158,Exploration Systems,,FALSE, Platforms 11A-1 and 11A-6 cause an interference problem when the PBD's are opened/closed during aft propulsion system (APS) servicing. 
10/8/1992,155,Exploration Systems,,FALSE, Lack of positive stops on the OPF platform 13 tip extension provides the extension with the capability to roll off the end of the platform. 
10/8/1992,154,Exploration Systems,,FALSE, The pneumatic and fliud quick disconnects are the same size and located close enough to easily allow misconnection within APU carrier plates. 
10/8/1992,150,Exploration Systems,,FALSE, Structural failure of pod bellows or other assembly components could cause onboard reactants to be contaminated with gaseous helium and particulates. 
10/5/1992,139,Exploration Systems,,FALSE, An undetected accumulation of toxic/flammable vapors in orbiter compartments after landing may cause damage/loss of orbiter/personnel. 
10/5/1992,143,Exploration Systems,,FALSE," Failure of wire ropes, winch components, or operator error during hoist operation with ECP/ESP could result in damage/loss of flight hardware/GSE. "
10/5/1992,142,Exploration Systems,,FALSE," An oxygen analyzer system failure may cause personnel to unknowingly enter or work in an oxygen deficient atmosphere, resulting in asphyxiation/death. "
10/5/1992,141,Exploration Systems,,FALSE," Failure of the RTGF crane electrical components, due to an internal malfunction, increases the potential for damage to load and/or crane. "
10/5/1992,140,Exploration Systems,,FALSE," Failure of a critical item lifting device (crane, hydraset, or lifting beam) may result in serious injury/loss of personnel or flight hardware. "
10/2/1992,146,Exploration Systems,,FALSE, Lack of relief valve isolation has resulted in excessive toxic vapor releases to the environment. 
9/24/1992,133,Exploration Systems,,FALSE," Cooling system flexhoses that supply the orbiter avionics system are too long, allowing hose kinking to occur. "
9/18/1992,39,Exploration Systems,,FALSE, Helium leak detector roughing pump failure during mass SPEC operation could cause contamination of SSME oxygen lines. 
9/18/1992,38,Exploration Systems,,FALSE," Failure to establish controlled venting of PRSD tanks prior to exceeding tank relief pressures, could cause inadvertant venting and danger of fire. "
8/27/1992,111,Exploration Systems,,FALSE, Quick disconnects utilized for providing gasses to the space shuttle main engine (SSME) are identical to each other and can be cross-connected. 
8/12/1992,120,Exploration Systems,,FALSE,"Shocks/vibrations induced into a magnetic liquid level gauge may affect the position of individual flag indicators and lead to erroneous readings.  

        Fluid contamination may cause a restriction of the float assembly movement within the chamber, leading to an inaccurate reading.  

        Fluid in the LT having a SG which is less than the float assembly is weighted for, indicates a fluid level lower than actual, and may lead to a tank overfill.  
      "
8/11/1992,102,Aeronautics Research,,FALSE," Failure to establish a preventative maintenance program for two 6000 psi shutoff valves resulted in a close call when they began leaking  

        Failure to use valves capable of withstanding system pressures resulted in a ""close call"" when a valve exploded.  
      
      
      "
8/10/1992,101,Aeronautics Research,,FALSE," Lack of a safety cut-out switch on the proof load test fixture resulted in a ""close call"" when a ""D"" ring was distorted (over pulled). "
8/10/1992,119,Exploration Systems,,FALSE,"Documentation lacking cross references between serial numbers and model numbers may result in inadequate configuration or missing hardware.  

        Improper work authorization contributed to the unauthorized removal of six attachment bolts from the SRM aft segment lifting bracket.  
      
      
      "
4/9/1992,1186,Exploration Systems,,FALSE," It is the opinion of this mishap investigation team that the primary cause of this mishap was structural failure of the crane at the turret/mast interface, most probably due to fatigue cracking of the welded area in question. This area had cracked at some previous time and there is evidence of continued crack generation resulting in diminished load lifting capability of the crane. When the switch plate kits were loaded, their weight would not normally have exceeded the lifting capacity of the unit but did exceed its diminished capability. The result was a catastrophic failure leading to personnel injury and equipment damage. 

     Contributing to the failure cause was possible momentary overloading of the crane. No data was discovered that indicated the crane had been overloaded and in fact, the design of the hydraulic system precludes that from happening. No evidence was found, however, of operator training beyond on-the-job experience and that lack of proper training could have resulted in poor operating technique imparting momentary loads well in excess of crane capability, setting up a progressive fatigue cracking mechanism. The weld area in question had cracked at some time prior to this failure and there was evidence of attempts to repair cracks. The workmanship of this repair was extremely poor and failed to correct the problem. The fatigue cracking continued to progress to the point of failure. 

     Also noted during this investigation were deficiencies in meeting contractual and OSHA/ANSI requirements. No evidence was found of daily, weekly, or monthly safety inspections of the equipment or contractually required safety reports. No evidence was found of an annual inspection for safety and operability. No evidence was found that the operators had received any training beyond on-the-job instruction on operation of the unit. The injured employee was to be transported to the hospital by a NASA helicopter but this wasn't done due to a lack of proper transport capability of the helicopter. "
12/27/1991,51,Exploration Systems,,FALSE," Adequate physical safeguards do not exist to prevent the inadvertent removal of dry wells/transducer installations from hazardous systems.  Failure to test for hazardous levels of MMH within the sump tank, resulted in the release of contaminated waste water to the environment.  
      "
7/29/1991,17,Aeronautics Research,,FALSE," A reassembly error (a dislocated wire pinched by the uninsulated area of a harness clamp) causing a short in a fuel line heater and a poorly located cut off switch can combine to cause a control failure, and lead to potentially catastrophic damage. "
7/28/1991,16,Aeronautics Research,,FALSE," An incorrect installation of a critical component (orbiter main propulsion system check valve spring) can cause additional stresses, lead to a material failure, and result in costly launch delays. "
12/15/1990,449,Aeronautics Research,,FALSE, Excess wear led to migration of conductive contaminates into electrical contacts. High (off limits) temperatures were required to open contacts. 
9/3/1990,1199,Exploration Systems,,FALSE," The primary and major contributory causes of the mishap were:  
     

      
        Failure to remove the beam. If the standard sequence of access platform removal is followed, the beam is one of the last components to come out. Also, the beam cannot be safely removed until either the 50-1 or 50-2 entry level platforms are removed. Since other scheduled work was in process, requiring the entry level platforms, the beam was temporarily and intentionally left resting against the 1307 bulkhead for approximately 40 minutes. Due to the elapsed time and remote location of the beam, plus reduced lighting, the beam was forgotten and overlooked.  

        The check and balance by the technician and the Quality Control inspector failed. The technician and inspector were using a job card matrix, consisting of prerecorded platform component numbers which had been initially recorded during platform component installation. The removal check-off and accountability operation was being performed at floor level as opposed to the more traditional method of verification where the platform components are removed and verified as they cross the access ' door thresholds. The rationale for this change consisted of three considerations: (A) the bay was destined for maintenance rather than early roll-in of the next orbiter and, therefore, the platform components had to be completely removed from the work site and stowed; (B) the area where the platform components would have been inventoried and temporarily stowed was congested; (C) an opinion existed that a better check-off and accountability could be accomplished at the floor level rather
      than at the 50-1 and 50-2 access door exits.  
      
    The team responsible for job card matrix execution and ultimate removal verification consisted of one technician and one inspector. Several technicians were transporting the platform set assemblies from the 50-1 and 50-2 doors to the floor. As the technician read component part numbers, the quality inspector checked off the pre-recorded matrix. There were reported confusion factors consisting of multiple numbers on components and faded numbers; however, there was no practical correlation between these factors to explain why an error in accounting for the platform components occurred. For an unknown reason, the G070-502677-001 beam was counted as having been removed, and therefore, no subsequent search for it was made.  
      
    A probable scenario for the human error follows: piece number G070-502777-001 was mistakenly checked off the inventory list as G070-502677-001. After almost the entire inventory of platforms had been completed, the Tech and QC on the OPP floor started to review the inventory list to account for several items that had not yet been verified. Piece number G070-502777-001 was still not verified. In reviewing the assemblage of components, the Tech and QC found G070-502777-001 in the equipment storage area and marked it off the inventory list. Thus, component G070-502777-001 was probably counted twice as two pieces of equipment. This scenario was not presented by the Tech or QC, but is the most probable sequence of events that the Board feels occurred.  "
