Time,event_id,event_type,abstract,safety,event_narrative
1/1/2005,1564,Aeronautics Research," A.  Reviews: General Feedback Received From All Levels of Project Participants-  
    There are too many reviews without clear definition of their purpose.  As a result, reviews tended to overlap in their charters and often provided conflicting recommendations.  Those involved in projects would be more motivated to support reviews if they could see and experience distinct and valuable purposes that each review served.  Independent review committees are not slowed (or do not take) adequate review time to understand the project's work, accomplishments, etc. and alignment with schedule and budget.  As a result, many of the findings are incorrect or misleading as a result of misunderstandings or lack of knowledge about the project.  
      
    B.  Reporting: General Feedback Received -  
    Too much disconnected upward reporting with little downward direction where the Program and/or Headquarters express direct interest or understanding in the work of the project and helping to make it successful.  Advanced Air Transportation Technologies (AATT) spent a lot of time and resources dealing with high-level issues throughout the life of the project.  
      
    C.  Technical Publications:  
    The AATT Project Office made a special point to request and remind technical and sub-project managers that project recognition be appropriately documented in technical publications.  This was a recurring problem throughout the 9-year life of the project.  
      
     ",FALSE," Too many reviews and reports that often times are repetitive and redundant providing the same information in different formats to different managers and teams, is costly in time, resources and moral. Every minute taken to put together and prepare huge packages of information that does not seem to be read and/or understood, takes away from a manager's time and resources to assure the work of the project is successfully accomplished.  
     "
1/1/2005,1562,Aeronautics Research," The Agency has aggressively committed to pursue performance tracking such as Earned Value Management (EVM). However, given the constraints of operating within the restrictions and limitations of a government agency, EVM can be very difficult and in some situations impossible to attain. The AATT Project made a serious attempt to implement EVM and both ATMSDI contractors reported monthly EVM status to the AATT Project Office. Additionally, the Project Office hired an EVM subject matter expert and attempted to track EVM utilizing in-house civil service labor plans and acturals. This was prior to implementation of an Agency-wide generic full cost accounting system. The AATT effort proved to be labor intensive and would have required creation of over 100 individual job order (account) numbers in the Ames financial system alone in order to accurately capture and track individual task level work plans and actuals. In fact, Ames&raquo; financial management organization did not react favorably to the prospect of so many cost accounts for a number of reasons (additional workload being one). Without the necessary level of detail in collecting planned and actual expenses, Earned Value Management effectiveness becomes severely compromised. The AATT Project found that the level of information gained did not justify the workload placed on the task leads and/or PIs or the AATT Systems Management Staff.  
      
    The overall lesson learned is that if Earned Value is to be effective, Center and Agency foundations in terms of accounting systems, resources (both financial and human), tools, and cultures need to be supportive and made fully available.  
      
     ",FALSE," (Specific lessons from the AATT Project&raquo;s attempt at EVM)  
      
     

    1. Within the Control of the Project:  
    a. Project formulation needs to start with a detailed project Work Breakdown Structure (WBS) to identify the work packages to be tracked.  
    b. The WBS must be developed with as much detail as possible. It should not be constrained from the beginning based on the level of tracking capability or other accounting system restrictions.  
    c. The level of tracking can be than the level of planning detail, not vice versa.  
    d. Progress needs to be measured at levels low enough to provide accurate information, yet this may be at levels lower than currently planned.  
    e. Activities, objectives, exit criteria, deliverables and performance measures need to be identified early and documented with as much detail as possible. One cannot measure progress if one does not know what they are trying to achieve.  
    f. Each work package to be tracked must have a separate funding cost account to enable the Actual Cost of Work Planned (ACWP) earned value metric to be calculated.  
    g. Quantifiable, objective measures of work package progress are often better than subjective estimates of percent complete, yet they cost more to identify and regularly measure.  
      

    2. Outside the Controls of the Project:  
    a. Project managers need to be provided with reliable labor and overhead rates for each civil servant employee working on the project in order to accurately capture civil servant costs.  
    b. A project&raquo;s earned value system should not have to account for or be held accountable for, organizational taxes or Center taxes, which do not directly contribute to the satisfaction of project objectives.  
    c. Performing organizations must task both their in-house and out-of-house contractors within the work package structure such that the contractor expenditures can be tracked to specific guidelines as they work.  
    d. Frequency of re-base lining the plans is dependent upon outside influences such as availability and stability of resources provided versus planned. Congressional budget cuts, earmarks, etc. will force re-base lining.  
    e. Frequency of re-base lining may be dependent upon having stable requirements, many of which may be provided from outside the project. For example, the AATT Project supports requirements of the FAA. The FAA often changes these requirements, which then impact the AATT Project plans.  "
1/1/2005,1560,Aeronautics Research," A- Reviews: General feedback received from all levels of project participants- There are too many reviews without clear definition of their purpose. As a result, reviews tended to overlap in their charters and often provided conflicting recommendations. Those involved in projects would be more motivated to support reviews if they could see and experience distinct and valuable purposes that each review served. Independent review committees are not slowed (or do not take) adequate review time to understand the project&raquo;s work, accomplishments, etc. and alignment with schedule and budget. As a result, many of the findings are incorrect or misleading as a result of misunderstandings or lack of knowledge about the project.  
      
    B- Reporting: General feedback received &ndash; Too much disconnected upward reporting with little downward direction where the Program and/or Headquarters express direct interest or understanding in the work of the project and helping to make it successful. AATT spent a lot of time and resources dealing with high-level issues throughout the life of the project.  
      
    C- Technical Publications:  
    The AATT Project Office made a special point to request and remind technical and sub-project managers that project recognition be appropriately documented in technical publications. This was a recurring problem throughout the 9-year life of the project.  
      
      
     ",FALSE," Too many reviews and reports that often times are repetitive and redundant providing the same information in different formats to different managers and teams, is costly in time, resources and moral. Every minute taken to put together and prepare huge packages of information that does not seem to be read and/or understood, takes away from a manager&raquo;s time and resources to assure the work of the project is successfully accomplished.  
     "
1/1/2005,1556,Aeronautics Research," The Agency has aggressively committed to pursue performance tracking such as Earned Value Management (EVM). However, given the constraints of operating within the restrictions and limitations of a government agency, EVM can be very difficult and in some situations impossible to attain. The AATT Project made a serious attempt to implement EVM and both ATMSDI contractors reported monthly EVM status to the AATT Project Office. Additionally, the Project Office hired an EVM subject matter expert and attempted to track EVM utilizing in-house civil service labor plans and actuals. This was prior to implementation of an Agency-wide generic full cost accounting system. The AATT effort proved to be labor intensive and would have required creation of over 100 individual job order (account) numbers in the Ames financial system alone in order to accurately capture and track individual task level work plans and actuals. In fact, Ames&raquo; financial management organization did not react favorably to the prospect of so many cost accounts for a number of reasons (additional workload being one). Without the necessary level of detail in collecting planned and actual expenses, Earned Value Management effectiveness becomes severely compromised. The AATT Project found that the level of information gained did not justify the workload placed on the task leads and/or PIs or the AATT Systems Management staff.  
      
    The overall lesson learned is that if Earned Value is to be effective, Center and Agency foundations in terms of accounting systems, resources (both financial and human), tools, and cultures need to be supportive and made fully available.  
      
     ",FALSE," Specific lessons from the AATT Project&raquo;s attempt at EVM:  
      
    A. Within the Control of the Project:  
      
    &bull; Project formulation needs to start with a detailed project Work Breakdown Structure (WBS) to identify the work packages to be tracked.  
    &bull; The WBS must be developed with as much detail as possible. It should not be constrained from the beginning based on the level of tracking capability or other accounting system restrictions. The level of tracking can be less than the level of planning detail, not vice versa.  
    &bull; Progress needs to be measured at levels low enough to provide accurate information, yet this may be at levels lower than currently planned.  
    &bull; Activities, objectives, exit criteria, deliverables and performance measures need to be identified early and documented with as much detail as possible. One cannot measure progress if one does not know what they are trying to achieve.  
    &bull; Each work package to be tracked must have a separate funding cost account to enable the Actual Cost of Work Planned (ACWP) earned value metric to be calculated.  
    &bull; Quantifiable, objective measures of work package progress are often better than subjective estimates of percent complete, yet they cost more to identify and regularly measure.  
      
    B. Outside the Control of the Project:  
      
    &bull; Project managers need to be provided with reliable labor and overhead rates for each civil servant employee working on the project in order to accurately capture civil servant costs.  
    &bull; A project&raquo;s earned value system should not have to account for, or be held accountable for, organizational taxes or Center taxes, which do not directly contribute to the satisfaction of project objectives.  
    &bull; Performing organizations must task both their in-house and out-of-house contractors within the work package structure such that the contractor expenditures can be tracked to specific guidelines as they work.  
    &bull; Frequency of re-base lining the plans is dependent upon outside influences such as availability and stability of resources provided versus planned. Congressional budget cuts, earmarks, etc. will force re-base lining.  
    &bull; Frequency of re-base lining may be dependent upon having stable requirements, many of which may be provided from outside the project. For example, the AATT Project supports requirements of the FAA. The FAA often changes these requirements, which then impact the AATT Project plans.  
      
     "
1/1/2005,1552,Aeronautics Research," The AATT Project was directed, at the Non-Advocate Review (NAR), to not maintain a reserve, which significantly hampered the project&raquo;s ability to mitigate risk and address unforeseen situations. Most schools of thought recognize the importance of any project manager maintaining a reasonable reserve for purposes of risk management and mitigation. Having no other option but to re/de-scope in some fashion obviously has negative effects on the project and its ability to deliver completely and on time.  
     ",FALSE," The &ldquo;lesson learned&rdquo; from the AATT Project is to ensure projects are authorized to maintain a funding reserve and this is honored and maintained throughout the life of the project. Often times &ldquo;project reserves&rdquo; are really not what they appear and are not made available to individual project managers granted necessary authority to make and implement decisions regarding their expenditure.  
     "
1/1/2005,1550,Aeronautics Research," Advanced Air Transportation Technologies (AATT) was a nine-year effort and experienced significant changes in documentation requirements from Headquarters and the lead center. This had an effect on the policies, procedures, formats, and content for project planning and formulation documents including the program, project and sub-project plans (or IBPDs), along with related other agreements and supportive plans (e.g. Program Commitment Agreements, Risk Management/Mitigation Plans, Tech Transfer Plans, etc.) Examples include everything from title and formatting changes to basic content requirements including the program and project Work Breakdown Structure (WBS):  
      
    The WBS continues to be a key tool that is recognized as being one of the most important basic &ldquo;building blocks&rdquo; around which a program and project(s) should be developed. Its potential for being the central &ldquo;structure&rdquo;, providing the basis for successful financial and Earned Value management and control, along with project metrics, technical and performance tracking, and schedule development cannot be denied. AATT experienced confusing and sometimes unclear guidance regarding the best way to develop a WBS for projects focused on concept exploration and development and demonstration. Both NASA and private sector training provide theory and emphasize the key role and importance of a good WBS, but do not provide &ldquo;hands-on&rdquo; real world applications and assistance in creating a WBS for these types of projects. The various types of WBS formats and approaches are offered (e.g. organizational versus product versus work, etc.), but clear guidance as to
    real world applications of the best approach and how to do it, within the constraints and limitations of the NASA financial management system and full cost accounting, is lacking.  
      
     ",FALSE," Much time and resources are wasted when disruptive top-level requirements are passed down without clear guidance as to what is really required that will satisfy future reviews and decision gates. When this guidance is continually changed due to changes in managers who set them, it adds to the waste of time and resources.  
     "
1/1/2005,1512,Aeronautics Research, The QMI furnace required custom-designed Type C Thermocouples (TC) to meet the scientific requirements for the hardware. In implementing the custom requirement set and associated verification testing for these TCs notable anomalies/problems were encountered in two areas. The primary problem was the discovery of contamination (mostly Carbon deposits) on the inner surfaces of the TC that led to acceptance test failures. A secondary problem was caused by attempting to maximize the TC wire size yet limiting the overall TC sheath diameter leading to assembly problems of each TC. ,FALSE," Mechanical means of cleaning/scrubbing inside surfaces removes most particulate contamination. Vacuum baking of the individual piece parts has limited effectiveness in removing contaminants. Use of the Alcohol-based solvents for cleaning leads to deposits on the surfaces of the piece parts and also can be absorbed into the surfaces (esp. HaO insulator). The potential of contaminant deposit on the inside of the TC during acceptance testing, including operating temperature calibration, requires careful selection of cleaning agents as well as the cleaning of all parts prior to assembly and keeping all parts clean throughout the assembly and testing process. Use of alcohol-based cleaners should be avoided as they have a tendency to be absorbed into the materials and then during high temperature operations will be deposited as Carbon on all inside surfaces of the TC thus causing TC failure during ATP. Use of mild soap and water (deionized) is the preferable final cleaning agent.
    Carefully evaluate the tolerances, clearances and characteristics of the parts required for assembly and procure extra hardware piece parts to facilitate assemble.  
      
     "
1/1/2005,1563,Aeronautics Research," A senior individual with experience in many space flight projects, including several X-vehicles, has observed that the aerospace industry has changed and there are many indirect costs associated with doing business with NASA.  
     ",TRUE," Without an appropriate monetary incentive, private industry will not maintain a capability that is required for NASA type of missions.  This will affect the cost of all NSAA exploration missions and can include:  
      
    &bull; Costs of obtaining and sharing proprietary information, especially when several contractors are involved  
    &bull; Costs of developing and maintaining sufficient expertise in NASA-specific domains to have competitive acquisition programs or the cost of not having sufficient NASA domain expertise  
    &bull; Costs of manufacturing one-of-a-kind or short run hardware which may include a vendor having to build a plant or dedicate one to do a job for NASA while its other customers wait  
      
     "
1/1/2005,1561,Aeronautics Research," A. Reviews: General feedback received from all levels of project participants - There are too many reviews without clear definition of their purpose. As a result, reviews tended to overlap in their charters and often provided conflicting recommendations. Those involved in projects would be more motivated to support reviews if they could see and experience distinct, valuable purposes that each review served.  
      
    Independent review committees are not allowed (or do not take) adequate review time to understand the project&iacute;s work, accomplishments, etc. and alignment with schedule and budget. As a result, many of the findings are incorrect or misleading as a result of misunderstandings or lack of knowledge about the project.  
      
    B. Reporting: General feedback received - Too much disconnected upward reporting with little downward direction where the Program and/or Headquarters express direct interest or understanding in the work of the project and helping to make it successful. AATT spent a lot of time and resources dealing with high-level issues throughout the life of the project.  
      
    C. Technical Publications: The AATT Project Office made a special point to request and remind technical and sub-project managers that project recognition be appropriately documented in technical publications. This was a recurring problem throughout the 9-year life of the project.  
      
     ",FALSE," Too many reviews and reports that often times are repetitive and redundant providing the same information in different formats to different managers and teams, is costly in terms of time, resources and morale. Every minute taken to put together and prepare huge packages of information that does not seem to be read and/or understood, takes away from a manager&iacute;s time and resources to assure the work of the project is successfully accomplished.  
     "
1/1/2005,1557,Aeronautics Research," A. Reviews: General feedback received from all levels of project participants - There are too many reviews without clear definition of their purpose. As a result, reviews tended to overlap in their charters and often provided conflicting recommendations. Those involved in projects would be more motivated to support reviews if they could see and experience distinct, valuable purposes that each review served.  
      
    Independent review committees are not allowed (or do not take) adequate review time to understand the project&raquo;s work, accomplishments, etc. and alignment with schedule and budget. As a result, many of the findings are incorrect or misleading as a result of misunderstandings or lack of knowledge about the project.  
      
    B. Reporting: General feedback received - Too much disconnected upward reporting with little downward direction where the Program and/or Headquarters express direct interest or understanding in the work of the project and helping to make it successful. AATT spent a lot of time and resources dealing with high-level issues throughout the life of the project.  
      
    C. Technical Publications: The AATT Project Office made a special point to request and remind technical and sub-project managers that project recognition be appropriately documented in technical publications. This was a recurring problem throughout the 9-year life of the project.  
      
     ",FALSE," Too many reviews and reports that often times are repetitive and redundant providing the same information in different formats to different managers and teams, is costly in terms of time, resources and morale. Every minute taken to put together and prepare huge packages of information that does not seem to be read and/or understood, takes away from a manager&raquo;s time and resources to assure the work of the project is successfully accomplished.  
     "
1/1/2005,1553,Aeronautics Research," Key subordinate project management positions must be truly accountable to the Project Manager. Sub-project managers must be empowered to manage and make decisions pertaining to their element of the project. Roles, responsibilities and authority of SP managers should be agreed to by line and project management and formally documented up front. The sub-project managers should be recognized as having the appropriate management authority necessary to make key decisions in both the direction of the work and the funding required to accomplish it. The AATT Project&raquo;s perspective is that ideally such key positions as sub-project managers should report directly to the project manager. Any agreements and arrangements for matrix organizational support must be carefully thought out, documented and communicated to all involved organizations including management (all levels) and those responsible to do the work. Special attention should be given to assure this support is indeed provided throughout the life of the project and that continuity is maintained when personnel inevitably turnover. AATT experienced a significant amount of key position turnovers and in some instances new managers &ldquo;reinvented the wheel&rdquo; which has an effect on all support staff impacting overall effectiveness and efficiency.  
     ",FALSE," Without proper authority and accountability to appropriate line management, the efficiency and effectiveness of individual subordinate support managers is significantly diminished. This can have a detrimental and even disruptive effect both on day-to-day work and ability to achieve successful project milestones and deliverables on time and on schedule.  
     "
1/1/2005,1555,Aeronautics Research," Most all projects in today&raquo;s environment invariably require the cooperation and support of multiple organizations both in development and acceptance of project deliverables (including multiple government agencies, the project&raquo;s customers, educational institutions and potential industry stakeholders and users). With resources scarce at all levels and close oversight and scrutiny (both internally and externally), the importance of the inevitable matrix organizations established to carry out programs and projects from formulation through implementation cannot be overemphasized.  
      
    The AATT Project made a significant effort in communicating and developing agreements with key partners such as the FAA, as a primary receiver/user of the Project&raquo;s products. A multitude of Memorandum of Understanding/Agreements, etc, were established and utilized during the life of this project. Clearly, the partnership with the FAA proved to be the Project&raquo;s greatest challenge.  
      
    With continuous management and organizational changes at all levels, policy and procedure changes, etc., AATT experienced problems, as grouped and summarized below:  
      
    A. Interacting with, and learning to work with an entirely different federal agency such as the FAA: It took much time and resources to experience and understand key cultural and organizational differences involving everything from policy, procedures, politics, and communication processes in both technical and administrative/management domains. Comments at all levels across the AATT Project demonstrate that this was one of the most significant ongoing challenges. The FAA failed for a number of reasons to provide consistent single points of contact (POC) for any appreciable length of time. One manager reports that &ldquo;the average life&rdquo; of an FAA POC has been less than 2 years&rdquo;. Also, unexpected union issues and concerns ensued with the National Air Traffic Controllers Association (NATCA) and the Professional Airways Systems Specialists (PASS), which were increased since AATT had a presence at more than one FAA facility. To further complicate things, continual shifts
    and/orreorganizations within the FAA resulted in AATT technology being moved from organization to organization constantly requiring NASA managers and researchers to educate and establish relationships with new FAA personnel.  
      
    B. Resource Support: As the AATT Project matured, FAA commitments to provide joint support funding, personnel and/or facilities declined for a number of reasons. AATT learned the high risk this really is from the start and how it can lead to de-scoping, schedule delays or tradeoffs not originally foreseen.  
      
    C. Technical Transfer of Project Products: AATT invested much time and energy in working with a number of FAA POCs at various levels to establish an agreed upon process and understanding of technologies to be passed on for further development and implementation into the National Airspace System (NAS). The FAA has stated that they are often unprepared for the research NASA develops that they are then expected to further develop and implement into the operational environment. The AATT tailored TRL (Technology Readiness Level) process has been used for these purposes. An ongoing problem AATT has experienced is the FAA&raquo;s desire and need to know how a newly developed NASA technology being handed over, will fit into the evolving NAS.  
      
    D. External Agreements and Management Support: As indicated above, the AATT Project was subjected to much instability and organizational dynamics in its relationship to the FAA. Formal agreements that were made and in place between the FAA and the AATT Project regarding technologies to be prototyped, demonstrated, and transferred in support of stakeholder requirements were ignored. In light of this, it is crucial to gain long-term top-level management support from any and all key participating organizations including necessary resource commitments.  
      
     ",FALSE," For all of the above listed examples, the importance of establishing strong up-front relationships and communications between all levels of management authority down to working collaborations cannot be overemphasized. This is especially important when two large federal agencies are involved that must work successfully together to research and develop complex technical concepts and tools that must be passed from one to the other for implementation into the operational systems of the real world.  
     "
1/1/2005,1551,Aeronautics Research," The original Advanced Air Transportation Technologies (AATT) acquisition strategy identified a rough 70/30 % funding split between procurement and in-house dollars spent. Research and technical support organizations were allowed to make specific decisions in these matters as long as overall project and procurement guidelines and requirements were generally being met.  
      
    A number of inputs to the AATT request for &ldquo;lessons learned&rdquo; emphasized the importance of maintaining a strong core competency in air traffic management research within the civil service staff. Maintaining a core competency is considered critical when adjusting to funding shortfalls, as well as maintaining appropriate technical focus and research product development. Additionally, certain contract support is more appropriate for on-site, as compared to off-site, out-of-the-area contract task support.  
      
     ",FALSE," The key &ldquo;lesson learned&rdquo; here is that core technical research and associated research support should be maintained within the NASA research cadre and on-site contractors.  
     "
1/1/2005,1579,Science," Building was not properly decommissioned. GSFC did not have formal procedures for decommissioning and transfer of ownership of buildings and/or systems (includes utilities, pneumatics and special systems such as fire suppression, etc.) that are not being utilized.  
     ",FALSE," Ensure that formal procedures are written that describe the process for de-commissioning buildings and/or systems.  
     "
11/29/2004,1519,Science," Because the Operations Storage Server was procured and installed very late in Phase D and featured unreliable, non-integrated hardware that could not reliably provide the dataflow performance required for critical MER mission operations, it posed a mission risk and had to be replaced just prior to EDL. Procure an integrated, expandable suite of server hardware that fully meets mission data throughput and reliability requirements, install the system at least nine months prior to its first planned operational use, and avoid subsequent major MOS/GDS IT infrastructure changes. ",FALSE," Critical mission dataflow (ground) components that are procured and implemented too late, or feature low performance, non-integrated hardware, are unlikely to reliably provide the speed and capability required by mission operations. "
11/1/2004,1518,Aeronautics Research," Because the MER Flight Control Team (FCT) was fully formed only one month prior to MER launch, critical software engineering and operations management problems resulted. Staff FCT participation in project development at the beginning of Phase C and assure continued FCT involvement in project activities. Or at a minimum, select a few operations team members for early training. ",FALSE,"  
        Inadequate involvement of Operations Engineering in project development may increase the risk to mission success.  
      

    <ol start=""2"">
        Late formation of the Flight Control Team can place a spacecraft in the hands of Mission Control Engineers who are poorly qualified and inadequately prepared for mission operations.  
      "
10/11/2004,1529,Aeronautics Research," When a GSE power meter registered zero due to an AC power glitch, the test monitoring and control software interpreted this as a loss of power and increased the test level past the maximum rating of the test article. This ground test error could have damaged flight hardware. Perform FMEA on test equipment to identify all potential GSE-induced failure modes. Either program the test control software or insert a limiting hardware device to prevent overtest. ",FALSE, GSE failures can negate the test limits programmed into commercial test monitoring and control software applications. 
10/1/2004,1716,Science,Power cables in tight power cabinets are susceptible to damage from penetrating fasteners.,TRUE,Ensure that design and acceptance criteria are adequately developed and implemented to route conductors in panel enclosures away from fasteners and sharp edges.
10/1/2004,1718,Aeronautics Research,"Loss of maintenance schedules during contract turnover led to omission of panel from inspection schedule, increasing risk.",TRUE,Key as-built and maintenance records must be generated and managed as Government property.
8/23/2004,1483,Aeronautics Research," Shortly after the commencement of science activities on Mars, an MER rover lost the ability to execute any task that requested memory from the flight computer. The cause was incorrect configuration parameters in two operating system software modules that control the storage of files in system memory and flash memory. Seven recommendations cover enforcing design guidelines for COTS software, verifying assumptions about software behavior, maintaining a list of lower priority action items, testing flight software internal functions, creating a comprehensive suite of tests and automated analysis tools, providing downlinked data on system resources, and avoiding the problematic file system and complex directory structure. ",FALSE," A severely compressed flight software development schedule may prevent the achievement of a full understanding of software functions. During the MER software development process there was a continuous reprioritization of activities and focus. One impact of this dynamic process was that only the highest priority flight software issues and problems could be addressed, and memory management problems were viewed as a low risk. "
8/4/2004,1488,Science," The Fluids and Combustion Facility (FCF) project at the NASA Glenn Research Center subjected the Digital Signal Processor (DSP) based Data Acquisition board to ionizing radiation testing to simulate the International Space Station US Lab radiation environment. Components on the board were irradiated by a 200 MeV proton beam and were exposed to a ten year equivalent dose (600 Rads with a 1.5 Safety margin) of ionizing radiation. All exposures resulted in destructive events in the DSP chips on board.  
      
    The Digital Signal Processor (DSP) based Data Acquisition board is a commercial off-the-shelf product that was not designed for space applications. There are four identical DSP chips on the board. The DSP chips are commercial microcircuits, also not intended for space applications. The DSP chips are utilized for image acquisition from FCF Serial Data Link (SDL) supported cameras.  
      
    No other devices on the Data Acquisition boards were observed to fail, however the boards were not tested beyond about 1-2% of the total intended proton fluence when the specific SHARC DSP chips were exposed directly.  
      
     ",FALSE," All COTS hardware must be tested/analyzed for susceptibility to ionizing radiation induced events, either recoverable or destructive, prior to being fully designed into space applications. The testing should be done early in the design cycle to minimize the schedule impact of any resulting redesign effort.  
      
    The testing of the Digital Signal Processor (DSP) based Data Acquisition boards and the determination of their high level of susceptibility has resulted in the need for major re-designs late in the design effort driving schedule and cost issues for integrating the re-design.  
      
     "
8/2/2004,1484,Science," Early in the Mars Exploration Rover (MER) design phase, and in all modeling for operations and mission science return, planners assumed that each rover would be inoperable every third day, on average, due to problems. This planned margin contributed to mission success by giving operations personnel time to gain an understanding of problems, and to plan high-risk maneuvers, before taking action. For complex missions, provide sufficient margin in the planned mission science return to accommodate likely interruptions in the data flow. ",FALSE," For complex spaceflight missions, it is very likely that unforeseen factors will cause interruptions in the science data return.  
      
     "
7/20/2004,1486,Aeronautics Research," Formal, archival documentation of the original investigation and the subsequent tests and analyses conducted to resolve the problem of the cracks found in the flowliners at the gimbal joint of the LH2 feedlines of the Orbiter fleet were substantially incomplete. The discipline of preparing and peer reviewing formal engineering reports leads to a high degree of accuracy and technical rigor. ",FALSE," It has been two years since the cracks were originally discovered in the flowliners at the gimbal joint of the LH2 feedlines. In that time, numerous important observations, analyses, and tests have been accomplished. The ITA Team found extensive documentation archived on a web site (SSPWEB) maintained by the Program Office. However, the preponderance of documentation is in the form of briefing charts prepared for oral presentations. Also, the team found extensive technical information available from individual engineers working on the problem resolution team. Unfortunately, much of this information was not properly documented in formal engineering reports. Also, there is no evidence that critical findings were formally peer reviewed. While numerous examples of incomplete documentation could be sited, two specific examples are discussed below to illustrate the potential implications of the lack of technical rigor that might occur when formal documentation is not required and the
    results are not independently verified through peer review.  
      
    The location, orientation, and length of cracks originally found in the fleet in 2002 could not be determined from the original documentation given to the ITA Team. In fact, the numerous problem summary briefings given by engineers and senior team leaders, dating from August 2002 to January 2004, contained conflicting data on both the number of cracks found in each orbiter and the length of these cracks. To resolve these discrepancies, an extensive effort was required to re-analyze the original inspection data obtained in 2002. During this effort to establish accurate crack information, it was discovered that several cracks were kinked rather than extending in a self-similar crack growth direction as was implied by the sketches and analyses reported in the briefing charts. This is a significant finding because kinked cracks like those found in the orbiters, typically exhibit bifurcation behavior and change crack growth direction due to complexities in the global stress field. This
    is critical information in determining the root causes of the cracks observed in the fleet. In fact, incorrect conclusions regarding the problem resolution could have resulted from this omission of critical evidence.  
      
     As part of the investigation, two engine hot fire test series were conducted at Stennis Space Center. The purpose of these tests was to better understand the feedline flow physics and the associated forcing functions, which define the spectrum loadings on the flowliner. The first test series used a BTA with a fixed joint and without a flexible bellow. The second test series used a GTA with a gimbaled joint and flexible bellow. Not only did NASA invest considerable resources to conduct these tests, the interpretation of the test results has led to an escalation in concern over the structural integrity of the flowliners and an additional expenditure of tens of millions of dollars in an attempt to develop a new flight rationale. Yet, there is no formal test report that documents the calibration of instrumentation, test procedures, sequence of test events, test data acquisition, and post-test data reduction. Furthermore, there is no formal documentation of the engineering details
    regarding how the data was used to develop a loading spectrum and the associated prediction of the residual fatigue lives of the flowliners.  
      
     "
7/20/2004,1487,Aeronautics Research," One of the most difficult obstacles to overcome in resolving the problem of the cracks found in the flowliners at the gimbal joint of the LH2 feedlines of the Orbiter fleet has been the disparity of the propellant feed systems between the ground-based test facility and the flight vehicle. Ground testing should be conducted in as close to flight configuration as possible. Where differences between ground and flight configurations or environments are necessary, every effort to correlate the ground test data to actual flight situations must be made.
 ",TRUE," 
One of the most difficult obstacles to overcome in the flowliner investigation has been the disparity of the propellant feed systems between the ground-based test facility and the flight vehicle. NASA does not have a Flight-Configured Main Propulsion System (MPS) Ground Test Facility that accurately simulates the flight environment. Differences between the ground-based test facility and the flight vehicle can singularly and collectively degrade the fidelity of ground-based hot fire tests in characterizing the flight environment. Examples encountered during the course of this investigation include the following:
  

  Differences in the feedline weld bead in feedline between flowliners and SSME interface;  
  Differences in thermal insulation (i.e., vacuum jacket vs. BX-250 SOFI) on the feedlines;  
  Differences in feedline layout (i.e., line lengths, bends, flex joints, valves, flow meters); and  
  Differences in sensors and sensor locations.  
</ul>

The inability to accurately replicate the flight conditions of the MPS in a ground test has been a persistent difficulty in determining the fundamental root cause of the flowliner issue. Significant resources and schedule time have been expended to overcome the need for a test facility that replicates the collective environment (e.g., flow, structural, dynamic, thermal, etc.) of the actual flight vehicle. A facility dedicated to subjecting the engine and supporting feed system to a high-fidelity flight environment could be used for acceptance tests, green run tests, and fleet leader extension tests.The MPTA was useful in certifying the MPS for the shuttle, but was retired early in the program. It would not be necessary to configure the system to accommodate all the engines used in the MPS, but to replicate the fluid environment that one engine would be exposed to, with the flexibility of expanding the resolution of the system environment to include as many engines as needed. With regard to the MPS environment of subsequent vehicle programs, the instrumentation suite incorporated into the ground facility could be integrated into the propellant system without significant affect to the characterization of the system environment.

      
     "
7/1/2004,1516,Aeronautics Research," The final proposal for this effort was approximately 58% higher than government estimates despite the fact that government estimates were derived from X-43A actual costs and were considered to be quite accurate. Do not underestimate the need for thorough project formulation and cost estimation, even when the project appears to be a straightforward follow-on effort.  
      
     ",FALSE," Program should allow adequate schedule for working through the formulation process. This will uncover sources of cost and schedule risk; it may not eliminate them, but the project can at least begin to set stakeholder expectations. Approach the cost estimation effort with the same zeal and require the same breadth of knowledge as one would for a major system design. Project formulation is often the first thing to be sacrificed as funding is allocated, schedule pressures build, and contracts are initiated. "
7/1/2004,1515,Aeronautics Research," A lack of adequate workforce in the early days of the project delayed development of plans and complicated the project's formulation. Each project should be treated as a new effort with adequate staff from the outset  
      
     ",FALSE," Lack of adequate staff during planning and formulation phases causes decreased quality of work output, forcing later revisions to correct problems. Lack of timely and adequate staffing places an unfair and stressful burden on the existing project management team. "
